deviceID,350037000547373336373936
timestamp_iso,box_temp,manifold_temp,manifold_rh,pressure,dew_point,noise,solar,wind_dir,wind_speed,co2,co_we,co_ae,no_we,no_ae,no2_we,no2_ae,ox_we,ox_ae,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin1MtoF,bin3MToF,bin5MToF,bin7MToF,flowrate,sample_period,pm1,pm25,pm10,laser_status,flag,lat,lon,alt,uncertainty
04/09/2026 00:16:42,31.40,30.71,55.81,101049.00,20.87,3.00,0.00,59.74,0.00,747.77,652.77,609.52,688.15,682.02,1889.06,1884.68,1900.18,1894.31,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:16:52,31.40,30.70,55.84,101025.00,20.87,3.00,0.00,58.43,0.00,743.40,653.27,609.77,689.90,684.27,1888.93,1884.68,1900.06,1894.06,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:17:02,31.40,30.70,55.87,101037.00,20.88,3.00,0.00,62.37,0.00,744.40,652.52,609.64,688.77,682.77,1888.93,1884.68,1899.93,1894.18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:17:12,31.40,30.69,55.90,101037.00,20.88,3.00,0.00,58.65,0.00,748.27,653.27,609.52,688.52,682.52,1889.06,1885.06,1900.06,1894.93,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,53,123,0.000000,0.000000,0,0
04/09/2026 00:17:22,31.40,30.69,55.93,101037.00,20.89,3.00,0.00,63.68,0.00,745.90,653.89,609.39,689.02,683.27,1888.93,1884.68,1900.18,1895.31,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:17:32,31.40,30.68,55.93,101034.00,20.88,3.00,0.00,64.56,0.00,746.77,653.89,610.64,688.40,682.77,1889.06,1884.43,1900.06,1895.06,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,53,123,0.000000,0.000000,0,0
04/09/2026 00:17:42,31.40,30.68,55.90,101043.00,20.87,3.00,0.00,67.62,0.00,745.27,654.14,609.02,688.65,682.65,1889.06,1884.56,1900.06,1894.56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:19:22,31.40,30.63,55.81,101037.00,20.79,3.00,0.00,59.09,0.00,745.65,655.27,610.89,692.52,686.27,1889.06,1884.93,1900.43,1894.93,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:19:32,31.40,30.63,55.81,101037.00,20.79,3.00,0.00,65.65,0.00,744.52,654.64,608.27,689.15,683.52,1889.18,1884.68,1900.31,1894.68,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,53,123,0.000000,0.000000,0,0
04/09/2026 00:19:42,31.40,30.61,55.87,101043.00,20.79,3.00,0.00,67.84,0.00,743.27,654.64,609.27,688.40,682.65,1889.43,1884.68,1900.31,1895.18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:19:52,31.40,30.61,55.93,101037.00,20.81,3.00,0.00,64.56,0.00,745.02,655.90,610.89,688.65,682.90,1889.56,1884.81,1900.06,1894.43,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:20:02,31.30,30.61,55.95,101037.00,20.81,3.00,0.00,59.74,0.00,744.52,655.40,609.52,687.77,682.02,1889.43,1884.93,1900.43,1894.56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:20:12,31.30,30.60,55.93,101040.00,20.80,3.00,0.00,60.18,0.00,745.27,655.40,609.52,688.90,682.40,1889.31,1884.68,1900.81,1894.68,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:20:22,31.30,30.60,55.93,101037.00,20.80,3.00,0.00,60.62,0.00,744.90,655.02,611.27,688.40,682.27,1889.18,1884.68,1900.31,1894.56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:20:32,31.30,30.59,55.98,101037.00,20.80,3.00,0.00,63.25,0.00,745.65,654.14,610.77,688.65,682.52,1889.43,1884.81,1900.56,1894.18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:20:42,31.30,30.59,56.04,101049.00,20.82,3.00,0.00,67.19,0.00,745.27,653.89,609.14,688.27,682.65,1889.93,1885.18,1900.43,1894.18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:20:52,31.30,30.59,56.07,101031.00,20.83,3.00,0.00,64.78,0.00,748.02,655.02,611.14,688.15,682.52,1889.81,1884.93,1900.68,1894.43,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:21:02,31.30,30.58,56.10,101046.00,20.83,3.00,0.00,59.96,0.00,748.52,655.90,610.27,688.27,682.40,1889.68,1885.31,1900.81,1894.43,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,53,123,0.000000,0.000000,0,0
04/09/2026 00:21:12,31.30,30.58,56.13,101046.00,20.84,3.00,0.00,58.65,0.00,747.77,656.52,610.14,688.02,682.52,1889.68,1884.93,1900.81,1894.68,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:21:22,31.30,30.58,56.22,101040.00,20.86,3.00,0.00,61.28,0.00,748.52,656.27,609.14,687.77,682.27,1889.56,1885.06,1900.68,1894.56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:21:32,31.30,30.58,56.28,101031.00,20.88,3.00,0.00,67.19,0.00,748.15,656.65,609.77,688.02,682.90,1890.06,1885.43,1900.93,1894.68,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:21:42,31.30,30.56,56.43,101043.00,20.91,3.00,0.00,66.09,0.00,745.40,657.77,610.64,688.02,683.40,1890.06,1885.18,1900.68,1894.56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,53,123,0.000000,0.000000,0,0
04/09/2026 00:21:52,31.30,30.56,56.46,101031.00,20.92,3.00,0.00,58.43,0.00,747.77,658.02,610.52,687.52,682.15,1890.43,1884.56,1901.56,1894.56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:23:12,31.30,30.54,56.78,101049.00,20.99,3.00,0.00,59.09,0.00,744.15,659.15,610.77,670.40,664.52,1890.43,1884.56,1902.18,1895.31,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,51,123,0.000000,0.000000,0,0
04/09/2026 00:23:22,31.30,30.55,56.69,101034.00,20.98,3.00,0.00,63.47,0.00,745.40,659.02,611.39,697.77,691.77,1890.31,1884.93,1902.06,1895.18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:23:32,31.30,30.55,56.60,101034.00,20.95,3.00,0.00,69.81,0.00,743.27,659.02,612.14,695.52,690.02,1890.06,1884.81,1901.81,1895.18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:23:42,31.30,30.54,56.63,101034.00,20.95,3.00,0.00,64.12,0.00,745.27,658.15,608.77,688.90,683.02,1890.43,1884.93,1901.68,1895.18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,53,123,0.000000,0.000000,0,0
04/09/2026 00:23:52,31.30,30.55,56.63,101034.00,20.96,3.00,0.00,58.43,0.00,744.65,657.90,609.89,688.27,682.65,1890.31,1884.93,1901.56,1895.18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:24:02,31.30,30.54,56.66,101034.00,20.96,3.00,0.00,60.18,0.00,745.27,657.52,611.52,684.52,678.90,1890.56,1884.56,1901.81,1895.06,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:24:12,31.30,30.53,56.72,101043.00,20.97,3.00,0.00,62.15,0.00,745.27,656.65,609.52,691.15,685.90,1890.93,1885.06,1902.18,1895.06,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,53,123,0.000000,0.000000,0,0
04/09/2026 00:24:22,31.30,30.53,56.75,101040.00,20.97,3.00,0.00,70.47,0.00,749.90,656.27,609.77,688.52,683.27,1890.93,1885.18,1902.06,1895.06,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:24:32,31.30,30.53,56.81,101034.00,20.99,3.00,0.00,70.03,0.00,747.77,655.65,609.89,687.90,682.90,1891.18,1885.06,1902.43,1895.18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,53,123,0.000000,0.000000,0,0
04/09/2026 00:24:42,31.30,30.52,56.81,101034.00,20.98,3.00,0.00,64.56,0.00,749.40,656.52,609.14,687.90,682.15,1891.06,1885.06,1902.06,1894.68,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:24:52,31.30,30.52,56.78,101040.00,20.97,3.00,0.00,61.93,0.00,750.52,656.40,611.89,687.90,682.27,1891.06,1885.31,1902.06,1894.43,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:25:02,31.20,30.52,56.81,101025.00,20.98,46.00,0.00,58.65,0.00,750.90,656.65,612.27,688.02,682.52,1891.18,1885.18,1902.43,1894.68,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,53,123,0.000000,0.000000,0,0
04/09/2026 00:25:12,31.30,30.52,56.84,101037.00,20.99,4.00,0.00,62.15,0.00,750.90,657.27,610.27,687.65,682.52,1890.93,1885.68,1902.06,1894.56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,53,123,0.000000,0.000000,0,0
04/09/2026 00:25:22,31.30,30.52,56.84,101049.00,20.99,3.00,0.00,66.53,0.00,749.90,657.27,610.14,687.65,682.27,1890.93,1885.06,1902.18,1894.81,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:25:32,31.30,30.51,56.84,101049.00,20.98,3.00,0.00,70.69,0.00,748.27,657.52,610.77,688.15,682.15,1890.81,1884.81,1901.93,1894.68,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,53,123,0.000000,0.000000,0,0
04/09/2026 00:25:42,31.20,30.51,56.90,101037.00,21.00,3.00,0.00,68.94,0.00,750.52,657.77,610.14,687.65,682.15,1890.68,1885.06,1902.18,1894.68,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:25:52,31.20,30.51,56.93,101034.00,21.01,67.00,0.00,59.31,0.00,747.15,656.15,609.02,685.02,679.52,1891.06,1885.43,1902.56,1895.31,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,53,123,0.000000,0.000000,0,0
04/09/2026 00:28:42,31.20,30.43,57.55,101031.00,21.10,3.00,0.00,70.69,0.00,754.52,657.40,610.27,686.90,681.40,1891.81,1884.43,1902.81,1894.68,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
04/09/2026 00:28:52,31.20,30.41,57.60,101040.00,21.11,108.00,0.00,64.78,0.00,758.27,657.40,611.77,687.52,682.40,1892.06,1885.18,1903.31,1895.06,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,53,123,0.000000,0.000000,0,0
04/09/2026 00:29:02,31.20,30.40,57.60,101048.00,21.10,11.00,0.00,58.65,0.00,759.40,657.27,611.27,687.52,681.90,1892.31,1885.68,1903.31,1894.93,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,123,0.000000,0.000000,0,0
