deviceID,350037000547373336373936
timestamp_iso,box_temp,manifold_temp,manifold_rh,pressure,dew_point,noise,solar,wind_dir,wind_speed,co2,co_we,co_ae,no_we,no_ae,no2_we,no2_ae,ox_we,ox_ae,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin1MtoF,bin3MToF,bin5MToF,bin7MToF,flowrate,sample_period,pm1,pm25,pm10,laser_status,flag,lat,lon,alt,uncertainty
04/07/2026 00:13:00,30.20,29.46,61.83,101149.00,21.37,3.00,0.00,65.22,0.00,735.90,980.28,634.14,748.40,741.02,1892.43,1887.18,1901.18,1897.43,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:13:10,30.20,29.46,61.87,101152.00,21.38,3.00,0.00,70.91,0.00,738.90,979.65,634.77,746.15,739.27,1892.18,1887.43,1900.81,1897.43,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,51,2,0.000000,0.000000,0,0
04/07/2026 00:13:20,30.20,29.45,61.90,101146.00,21.38,3.00,0.00,59.53,0.00,737.52,977.90,633.64,745.02,737.52,1892.06,1886.93,1901.18,1897.06,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:13:30,30.20,29.45,61.92,101146.00,21.38,3.00,0.00,62.15,0.00,736.40,976.53,632.39,747.27,739.65,1892.43,1886.93,1900.81,1897.06,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:13:40,30.20,29.44,61.92,101152.00,21.37,3.00,0.00,66.97,0.00,738.77,975.15,633.77,745.65,738.77,1892.43,1886.68,1901.06,1897.18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:13:50,30.20,29.44,61.92,101149.00,21.37,3.00,0.00,71.12,0.00,739.02,974.03,633.64,744.90,737.40,1892.43,1886.93,1900.81,1896.31,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,51,2,0.000000,0.000000,0,0
04/07/2026 00:14:00,30.20,29.43,61.92,101140.00,21.36,3.00,0.00,61.28,0.00,739.65,974.15,633.64,747.15,739.52,1892.18,1887.18,1900.93,1896.81,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:14:10,30.20,29.43,61.95,101149.00,21.37,3.00,0.00,63.90,0.00,738.77,972.90,635.89,746.02,738.90,1892.43,1887.18,1901.31,1897.18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:14:20,30.20,29.43,61.98,101146.00,21.38,3.00,0.00,59.74,0.00,741.65,971.15,633.27,744.40,737.02,1892.43,1886.31,1901.18,1897.18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:14:30,30.20,29.42,62.04,101146.00,21.38,3.00,0.00,62.59,0.00,740.02,970.03,633.64,746.90,739.77,1892.43,1886.56,1901.18,1897.56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:14:40,30.20,29.41,62.04,101155.00,21.37,3.00,0.00,71.12,0.00,741.90,968.90,634.27,746.15,739.02,1892.31,1886.43,1901.18,1897.56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:14:50,30.20,29.41,62.04,101146.00,21.37,3.00,0.00,61.50,0.00,740.27,967.78,633.77,744.52,737.02,1892.43,1886.43,1901.31,1897.43,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:15:00,30.20,29.41,62.04,101143.00,21.37,3.00,0.00,61.28,0.00,741.65,967.40,633.27,747.02,739.77,1892.31,1886.43,1901.31,1897.43,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:15:10,30.20,29.40,62.04,101164.00,21.36,4.00,0.00,69.37,0.00,741.15,965.78,634.14,745.40,737.90,1892.43,1887.06,1900.93,1896.81,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,51,2,0.000000,0.000000,0,0
04/07/2026 00:15:20,30.20,29.40,62.07,101149.00,21.37,3.00,0.00,68.72,0.00,739.90,964.90,636.14,743.27,736.52,1892.56,1886.68,1901.81,1897.93,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,50,2,0.000000,0.000000,0,0
04/07/2026 00:15:30,30.20,29.40,62.09,101149.00,21.38,3.00,0.00,66.09,0.00,740.02,963.03,633.52,739.27,731.65,1892.56,1887.06,1901.56,1897.81,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:15:40,30.10,29.38,62.12,101143.00,21.38,3.00,0.00,61.28,0.00,738.90,962.65,634.14,749.52,742.65,1892.18,1886.68,1901.31,1897.06,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:15:50,30.20,29.38,62.16,101146.00,21.38,3.00,0.00,65.00,0.00,739.90,961.03,634.77,746.52,739.77,1892.43,1886.68,1901.18,1897.06,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,51,2,0.000000,0.000000,0,0
04/07/2026 00:16:00,30.10,29.38,62.16,101146.00,21.38,3.00,0.00,70.25,0.00,739.65,959.53,634.14,746.02,738.77,1892.18,1886.68,1901.06,1896.68,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:16:10,30.10,29.38,62.19,101146.00,21.39,3.00,0.00,62.59,0.00,738.02,957.78,634.39,745.02,738.02,1891.93,1886.81,1901.18,1897.81,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:16:20,30.10,29.37,62.24,101149.00,21.40,3.00,0.00,64.56,0.00,737.27,955.90,633.14,744.27,736.90,1892.31,1887.18,1901.18,1897.18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:16:30,30.10,29.37,62.27,101158.00,21.40,3.00,0.00,71.12,0.00,736.40,954.65,634.64,745.52,738.40,1892.31,1886.93,1901.06,1897.43,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:16:40,30.10,29.37,62.24,101152.00,21.40,3.00,0.00,64.34,0.00,736.90,953.40,635.64,745.77,738.52,1892.18,1886.93,1901.18,1897.56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:16:50,30.10,29.36,62.27,101155.00,21.39,3.00,0.00,62.37,0.00,737.52,951.65,633.39,744.02,736.65,1892.81,1886.56,1901.18,1897.56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:17:00,30.10,29.35,62.27,101155.00,21.38,3.00,0.00,60.84,0.00,738.02,952.28,634.27,745.65,737.90,1893.06,1886.68,1901.56,1897.06,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:17:10,30.10,29.34,62.30,101152.00,21.38,3.00,0.00,61.06,0.00,738.40,951.40,632.89,745.77,738.40,1892.93,1887.43,1901.43,1897.18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:17:20,30.10,29.34,62.30,101158.00,21.38,3.00,0.00,61.50,0.00,738.52,950.53,634.77,744.15,736.77,1893.18,1886.68,1901.43,1896.93,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:17:30,30.10,29.34,62.36,101149.00,21.40,3.00,0.00,63.47,0.00,738.90,948.78,634.52,744.65,737.15,1892.56,1886.68,1901.43,1897.31,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:17:40,30.10,29.33,62.36,101143.00,21.39,3.00,0.00,69.59,0.00,737.02,947.78,634.77,745.27,738.27,1892.31,1886.68,1901.31,1897.43,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:17:50,30.10,29.32,62.36,101155.00,21.38,3.00,0.00,69.81,0.00,739.77,946.15,635.27,744.15,736.65,1892.31,1885.68,1901.43,1897.56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:18:00,30.10,29.32,62.39,101140.00,21.38,3.00,0.00,67.19,0.00,740.77,944.78,635.02,743.65,736.65,1892.18,1885.68,1901.31,1897.18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:18:10,30.10,29.32,62.41,101152.00,21.39,22.00,0.00,66.53,0.00,741.02,943.15,634.89,745.15,738.15,1892.06,1886.43,1901.31,1897.56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
04/07/2026 00:18:20,30.10,29.31,62.45,101146.00,21.39,3.00,0.00,69.59,0.00,741.65,942.53,634.89,744.15,737.15,1891.93,1886.56,1901.31,1897.56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,9.98,0.00,0.00,0.00,52,2,0.000000,0.000000,0,0
